id,condition,grade
7279300070,No Deferred,6
8113101670,Minor Deferred,7
7578200310,No Deferred,8
7715800570,Minor Deferred,7
6852700478,Minor Deferred,7
1917300260,No Deferred,6
4298100070,Minor Deferred,9
1842000140,Minor Deferred,7
5462100240,Minor Deferred,7
8651520510,Minor Deferred,8
3578110200,Minor Deferred,7
7555210340,Limited Deferred,8
2313900510,Limited Deferred,7
2009001600,Limited Deferred,7
1455100116,Limited Deferred,6
3629790160,Minor Deferred,8
1778350070,Minor Deferred,10
1703050200,Minor Deferred,9
5469700570,Limited Deferred,8
100600860,Limited Deferred,7
421049116,Limited Deferred,7
3205200640,Limited Deferred,7
8899200570,Limited Deferred,8
1777500160,Limited Deferred,9
7853340860,Minor Deferred,8
1862400132,Minor Deferred,7
6380500135,Minor Deferred,6
9528104108,Minor Deferred,7
2571910160,Minor Deferred,7
316000160,Minor Deferred,6
2695600505,Limited Deferred,7
3904910320,Minor Deferred,8
4100000140,Limited Deferred,8
3226049270,Limited Deferred,8
1455600030,Minor Deferred,8
5559600140,Minor Deferred,7
5147600105,Minor Deferred,6
7437100570,Limited Deferred,7
8856004730,Minor Deferred,5
3856902996,Minor Deferred,7
1442800370,Minor Deferred,8
8001400340,Minor Deferred,8
3131200640,Minor Deferred,8
984000710,Minor Deferred,7
4167300350,Minor Deferred,7
2826049282,Minor Deferred,8
8946750030,Minor Deferred,7
461004720,Limited Deferred,7
7852090810,Minor Deferred,8
9264960340,Minor Deferred,9
1624079104,Minor Deferred,8
4310700570,Limited Deferred,6
1254200075,No Deferred,7
7214820030,Limited Deferred,7
865100055,Limited Deferred,9
686201000,Limited Deferred,8
342000570,Minor Deferred,7
5476200160,Minor Deferred,7
7199320570,Minor Deferred,7
6414100560,Minor Deferred,8
1623049214,No Deferred,6
2379300340,Minor Deferred,8
7701990560,Limited Deferred,10
2025700860,Limited Deferred,7
8562500200,Minor Deferred,7
8143100350,Limited Deferred,7
37000335,No Deferred,7
1862900350,Limited Deferred,7
1498302774,Significant Deferred,6
2224700136,Limited Deferred,7
7697920160,Limited Deferred,7
1370804430,Minor Deferred,8
2267000160,Minor Deferred,7
5700004028,Limited Deferred,10
8682231170,Minor Deferred,8
3353400860,No Deferred,6
2424059035,Limited Deferred,9
2021201000,Minor Deferred,10
3919000030,Minor Deferred,7
789000550,Minor Deferred,7
5104511040,Minor Deferred,8
7215722010,Minor Deferred,8
16000435,Limited Deferred,7
7197300105,Limited Deferred,7
2877101031,Minor Deferred,7
2892600016,Minor Deferred,6
2423020270,Minor Deferred,7
1825079070,Minor Deferred,7
5255710160,Limited Deferred,8
723069135,Limited Deferred,7
2024059094,Minor Deferred,8
7613700860,Minor Deferred,9
2771101200,Minor Deferred,6
7625704510,Minor Deferred,8
1762600260,Minor Deferred,10
2553300030,Minor Deferred,10
5309101200,Limited Deferred,7
5416300240,Minor Deferred,11
3756600240,Limited Deferred,7
8127700445,Minor Deferred,7
9421500070,Minor Deferred,8
9477710160,Limited Deferred,8
1795500240,Limited Deferred,7
7203220260,Minor Deferred,9
3524039204,Limited Deferred,9
5706200060,Minor Deferred,7
7283900012,Minor Deferred,7
809001070,Minor Deferred,8
3340401535,Limited Deferred,4
1607100139,Minor Deferred,7
8699800060,Minor Deferred,7
524069037,Minor Deferred,7
6072600200,Minor Deferred,8
5144000036,Minor Deferred,7
7855300200,Limited Deferred,9
2485000202,Limited Deferred,9
9209900270,Minor Deferred,7
6099400030,Limited Deferred,8
9368700223,No Deferred,7
1782000160,Limited Deferred,7
269001360,Minor Deferred,7
390100060,Minor Deferred,6
7888400560,Minor Deferred,7
7567600045,Limited Deferred,6
7764200030,Minor Deferred,9
9828202545,Limited Deferred,8
6114600030,Minor Deferred,8
9834200885,No Deferred,7
3509600070,Minor Deferred,7
2473002080,Limited Deferred,8
1081300370,Limited Deferred,8
11501160,Minor Deferred,10
7202330370,Minor Deferred,7
7000100631,Limited Deferred,7
2484200171,Minor Deferred,8
9477201040,Limited Deferred,7
7202290160,Minor Deferred,7
4366700140,Limited Deferred,6
5457300478,Limited Deferred,6
9158100116,Minor Deferred,7
7227500830,Limited Deferred,5
7237500390,Minor Deferred,11
2197600451,Minor Deferred,7
3278604400,Minor Deferred,7
1788700160,Limited Deferred,6
3276930270,Limited Deferred,9
7374600060,Limited Deferred,7
2505500030,Limited Deferred,9
2770604942,Minor Deferred,9
7831800505,Minor Deferred,6
5416510060,Minor Deferred,9
4137010260,Minor Deferred,8
7683800200,Limited Deferred,7
1509500160,Minor Deferred,9
3904940200,No Deferred,8
4037200295,Limited Deferred,7
7258200055,Minor Deferred,7
9178600560,Limited Deferred,7
255520260,Minor Deferred,9
751000060,Limited Deferred,6
3343900326,Minor Deferred,8
7137900320,Limited Deferred,7
2641800060,Minor Deferred,6
293760310,Minor Deferred,10
7237501180,Minor Deferred,11
5332200550,Minor Deferred,7
3450300240,Limited Deferred,7
9352900695,Minor Deferred,6
3324069070,Limited Deferred,5
8062900070,Limited Deferred,7
4427100030,Minor Deferred,7
4039100400,Limited Deferred,8
2171400126,Minor Deferred,7
7135520810,Limited Deferred,11
2475201180,Minor Deferred,7
4024100951,Minor Deferred,8
6021502830,Minor Deferred,7
7710100083,No Deferred,6
2781270550,Minor Deferred,6
200510060,Minor Deferred,9
9554200105,No Deferred,8
3320000810,Minor Deferred,5
643500060,Limited Deferred,7
2537500140,Minor Deferred,10
5112800421,No Deferred,6
3352402236,No Deferred,7
3905100520,Minor Deferred,8
6332940070,Minor Deferred,8
809002435,No Deferred,7
3421079032,Minor Deferred,3
3797000295,Minor Deferred,7
1775801260,Limited Deferred,7
4055701200,Limited Deferred,8
7137960030,Minor Deferred,8
7880010060,Limited Deferred,10
3797001920,Limited Deferred,6
3901100055,Minor Deferred,7
8069000075,Minor Deferred,7
1541700240,Minor Deferred,8
6064800710,Minor Deferred,7
1865810060,No Deferred,7
7533800295,Minor Deferred,10
5415300060,Minor Deferred,8
3876100320,Limited Deferred,8
1247600105,Minor Deferred,12
3705900238,Limited Deferred,7
3876200070,Minor Deferred,7
4388000140,Limited Deferred,7
3523029041,Limited Deferred,5
3110800260,No Deferred,7
3131201290,No Deferred,8
1117200390,Minor Deferred,11
8956000350,Minor Deferred,9
7853210140,Minor Deferred,7
3250500140,Minor Deferred,7
2767601375,Minor Deferred,8
9465910320,Minor Deferred,9
3334000055,Limited Deferred,7
7893800335,Minor Deferred,7
3586500700,Minor Deferred,9
3630180400,Minor Deferred,9
3210950510,Limited Deferred,7
1224069074,Limited Deferred,10
7625700935,Minor Deferred,10
7856610200,No Deferred,9
7287100135,Minor Deferred,7
1023059324,Limited Deferred,6
6398000171,Limited Deferred,8
6149700350,Minor Deferred,7
9558020890,Minor Deferred,8
2624049185,Minor Deferred,7
236400260,Minor Deferred,7
3826000560,Minor Deferred,6
7011201245,Minor Deferred,7
9222400510,Minor Deferred,6
9455200570,Minor Deferred,7
2112700030,Minor Deferred,7
8658300260,Minor Deferred,7
3996900160,Minor Deferred,6
5561400340,Limited Deferred,10
11900140,Minor Deferred,8
6071600340,Minor Deferred,8
1231000510,Minor Deferred,6
7683800192,Limited Deferred,7
4123400340,Minor Deferred,8
5458300685,Minor Deferred,8
194000505,No Deferred,7
3885804305,Limited Deferred,8
3971700560,Minor Deferred,7
8585400135,Limited Deferred,7
8691500990,Minor Deferred,7
2770606685,Minor Deferred,7
8856971000,Minor Deferred,7
1026049082,Limited Deferred,8
2095800400,Minor Deferred,8
7852030240,Minor Deferred,7
6321000045,Minor Deferred,9
3751600030,Minor Deferred,7
4046500510,Minor Deferred,7
8029520240,Minor Deferred,10
7016310030,Minor Deferred,7
1238500451,Limited Deferred,7
4401150070,Minor Deferred,8
3331000070,Minor Deferred,9
2636900126,Minor Deferred,7
1842900030,Limited Deferred,7
1761300310,Minor Deferred,7
5249800729,Minor Deferred,8
5104511600,Minor Deferred,8
8663370060,Minor Deferred,7
613400030,Minor Deferred,7
6004510240,Minor Deferred,8
1450100070,No Deferred,6
6117501820,Limited Deferred,6
5420300240,Minor Deferred,6
4140900140,Limited Deferred,7
1630700135,Minor Deferred,8
5166700055,Limited Deferred,7
3224600310,Minor Deferred,9
7227802030,Minor Deferred,7
226059078,Minor Deferred,6
1796100140,Significant Deferred,7
5309100140,Minor Deferred,9
8658300510,Minor Deferred,8
8691300060,Minor Deferred,10
9103000393,Minor Deferred,10
8682281170,Minor Deferred,8
472000055,Limited Deferred,7
2473400570,No Deferred,7
3449500135,Limited Deferred,7
1926049355,Minor Deferred,8
8650000070,Limited Deferred,8
8732131200,Limited Deferred,8
1624079051,Limited Deferred,7
993001629,Minor Deferred,8
3832711040,Limited Deferred,7
5244801230,Limited Deferred,7
2798600240,Minor Deferred,8
5701800030,Minor Deferred,9
7636800041,Minor Deferred,9
3904901200,Limited Deferred,8
4109600055,No Deferred,8
3339400349,Minor Deferred,8
7202340370,Minor Deferred,7
9477500060,Minor Deferred,8
4310701600,Minor Deferred,8
2215450060,Minor Deferred,8
2919702075,No Deferred,7
8079030350,Minor Deferred,8
7893804340,Limited Deferred,7
4389200765,Minor Deferred,9
1822069116,Minor Deferred,9
7276100282,Minor Deferred,8
567000392,Minor Deferred,8
5729200030,Limited Deferred,9
8682220390,Minor Deferred,8
9828700200,Limited Deferred,9
7852180560,Minor Deferred,7
3655400060,Minor Deferred,7
7955030060,Limited Deferred,7
8964800445,Minor Deferred,10
6204410200,Minor Deferred,7
7625702400,Minor Deferred,6
5113200310,Limited Deferred,7
7893802800,Limited Deferred,7
2473003210,Minor Deferred,8
1402600570,Minor Deferred,8
8944460030,Minor Deferred,9
2473480560,Minor Deferred,8
3365900465,Minor Deferred,6
5341600030,Limited Deferred,6
6073500160,Minor Deferred,7
2025760160,Minor Deferred,12
9393700140,Limited Deferred,6
5458800125,No Deferred,8
2492200435,Minor Deferred,7
3759500046,Minor Deferred,8
8648220260,Minor Deferred,7
6392001670,Minor Deferred,7
2026049155,Limited Deferred,7
2329800240,Limited Deferred,7
3380900125,Minor Deferred,7
1324079041,Limited Deferred,7
8682230550,Minor Deferred,8
853400240,Minor Deferred,8
2130702075,Limited Deferred,6
3260810260,Minor Deferred,8
2878600200,Minor Deferred,7
7298040310,Minor Deferred,11
766000240,Minor Deferred,7
3459700340,Limited Deferred,8
2473251180,Limited Deferred,7
2407900200,Minor Deferred,7
7558700030,Limited Deferred,12
203600140,Minor Deferred,9
4037800140,Limited Deferred,7
1683600240,Minor Deferred,7
1962200036,Minor Deferred,9
1775800510,Limited Deferred,7
1822350070,Minor Deferred,7
7772400160,Minor Deferred,7
273900030,Limited Deferred,7
3323069084,Minor Deferred,8
4337000160,Significant Deferred,6
9126100550,Limited Deferred,8
5101405274,Minor Deferred,7
4232400860,Minor Deferred,9
2723069082,Limited Deferred,8
7436500270,Minor Deferred,8
5153200030,Minor Deferred,8
4022900125,No Deferred,8
7841300505,Minor Deferred,7
573000685,Minor Deferred,7
8961990160,Minor Deferred,8
1250202255,No Deferred,7
7234600796,Limited Deferred,7
3630180340,Minor Deferred,9
5104450070,Limited Deferred,8
9477100060,No Deferred,7
4139440830,Minor Deferred,10
6772200055,No Deferred,8
8731982190,Limited Deferred,8
6300000335,Limited Deferred,8
9301300751,Minor Deferred,8
9542100135,Minor Deferred,8
8691410700,Minor Deferred,9
217500135,Minor Deferred,8
3731800055,Minor Deferred,7
7234600786,Limited Deferred,9
2423059104,Minor Deferred,7
1823039205,Minor Deferred,8
2423020260,Limited Deferred,7
2695600070,Minor Deferred,7
6844703240,Minor Deferred,10
3904940070,Minor Deferred,8
1939130070,Minor Deferred,9
5589300370,Minor Deferred,7
3526039116,Limited Deferred,8
6821600390,Limited Deferred,9
1925069082,No Deferred,8
8100400160,Limited Deferred,8
5556300102,Minor Deferred,9
7222000393,Minor Deferred,7
9407001860,No Deferred,7
9468200140,Limited Deferred,7
3295950240,Minor Deferred,8
3905000340,Limited Deferred,9
3374300070,Minor Deferred,6
7812800310,Minor Deferred,6
7015200685,Limited Deferred,8
3521069051,Limited Deferred,8
8032700140,Minor Deferred,8
6117500320,Minor Deferred,8
7305300045,Limited Deferred,6
922069139,No Deferred,7
84000335,No Deferred,6
9232400055,Minor Deferred,5
1453600202,Minor Deferred,8
3904910520,Limited Deferred,8
5469300270,Limited Deferred,7
8681660060,Minor Deferred,9
3902300350,Limited Deferred,8
6392003490,Limited Deferred,7
3342700465,Minor Deferred,8
2592210160,Limited Deferred,9
616000160,Limited Deferred,8
1687000270,Minor Deferred,8
4102000075,No Deferred,7
8078460550,Minor Deferred,8
2710600070,Minor Deferred,7
37000435,Limited Deferred,7
5100401414,Minor Deferred,7
5631500254,Minor Deferred,9
8567300140,Minor Deferred,9
98000060,Minor Deferred,11
2205500400,Limited Deferred,7
1726069084,Limited Deferred,7
8682291840,Minor Deferred,8
5003600240,Minor Deferred,8
5636000400,Minor Deferred,7
3298700125,No Deferred,6
7880000060,Minor Deferred,10
7811200310,Limited Deferred,8
5255690160,Minor Deferred,8
869700320,Minor Deferred,8
6052401631,Limited Deferred,8
5089700260,Minor Deferred,8
9473200105,Minor Deferred,7
6678900140,Minor Deferred,8
9552700550,Minor Deferred,8
2171400218,Minor Deferred,6
9122001231,Minor Deferred,7
6639900012,Minor Deferred,9
8151601090,Minor Deferred,7
6664900260,Minor Deferred,7
7663700030,Minor Deferred,8
952000055,Limited Deferred,7
4292300024,Minor Deferred,7
8073000550,Minor Deferred,10
9238450160,Minor Deferred,7
6127600036,Limited Deferred,7
1370801331,Limited Deferred,9
3500100226,No Deferred,7
319500570,Minor Deferred,9
3751604974,Minor Deferred,7
7852030320,Minor Deferred,7
2481630070,Minor Deferred,11
4299000030,Minor Deferred,8
3886902590,Limited Deferred,6
9178601000,No Deferred,7
2861100030,Limited Deferred,6
9471200370,No Deferred,10
625049286,Minor Deferred,7
133000135,Limited Deferred,7
7214700830,Minor Deferred,8
4473400045,No Deferred,7
9413600350,No Deferred,8
1138010520,Limited Deferred,7
7431500341,Minor Deferred,9
8830400135,Minor Deferred,7
5694000710,Severe Deferred,6
1951820070,Limited Deferred,8
6137500320,Minor Deferred,10
6703100070,Limited Deferred,7
339350070,Minor Deferred,9
7399300860,Limited Deferred,7
8907500070,Minor Deferred,12
8651430560,Minor Deferred,6
2228900270,Limited Deferred,6
6880200030,Minor Deferred,7
7227501170,Limited Deferred,5
7504460200,Minor Deferred,8
1559900200,Minor Deferred,7
546000400,Minor Deferred,7
1596600060,Minor Deferred,6
6021501920,Limited Deferred,7
3275860270,Minor Deferred,9
5457300703,Minor Deferred,7
2919700885,Limited Deferred,6
1951500030,Minor Deferred,7
9550200310,Minor Deferred,7
3630120700,Minor Deferred,9
6370000070,Limited Deferred,7
7935000125,Minor Deferred,6
3034200058,Minor Deferred,7
2856102336,Limited Deferred,7
2523039239,Minor Deferred,7
5452800310,Minor Deferred,9
2724069070,Minor Deferred,6
6690500320,Limited Deferred,7
2413301070,Minor Deferred,8
1562100030,Limited Deferred,8
7941140070,Minor Deferred,7
1703050520,Minor Deferred,9
2412600030,Minor Deferred,7
5266300140,Minor Deferred,8
11520030,Minor Deferred,9
7202290140,Minor Deferred,7
8161010060,Minor Deferred,8
8562900710,Minor Deferred,9
8888000055,No Deferred,6
3395800295,Minor Deferred,6
5557320030,Minor Deferred,7
2909300640,Minor Deferred,9
5202500030,Minor Deferred,7
5561300640,Limited Deferred,8
3449900030,Minor Deferred,8
952003435,No Deferred,6
6204200340,Minor Deferred,8
1737100830,Minor Deferred,8
2207200520,Minor Deferred,7
3818400060,Minor Deferred,8
9264960560,Minor Deferred,9
6362900172,Minor Deferred,8
9272200810,Minor Deferred,9
3629160060,No Deferred,8
4324200060,Minor Deferred,7
3830620710,Limited Deferred,7
3276900030,Limited Deferred,7
4058800830,Minor Deferred,8
6202600070,Minor Deferred,10
8581200030,Limited Deferred,7
2771601940,Minor Deferred,8
2214800270,Limited Deferred,7
7312000240,Minor Deferred,9
8562890560,Minor Deferred,8
4136930310,Minor Deferred,9
1328330350,Minor Deferred,8
5255690060,Minor Deferred,8
402000260,Minor Deferred,6
7787110060,Minor Deferred,8
8651580310,Minor Deferred,9
3705000060,Minor Deferred,7
7525410060,Minor Deferred,8
3295700060,No Deferred,7
8121500060,No Deferred,8
3728800320,Limited Deferred,7
6003501535,Minor Deferred,8
2621750340,Minor Deferred,8
3445000274,Limited Deferred,6
3288200030,Limited Deferred,7
4188000640,Minor Deferred,10
2558730070,Limited Deferred,7
7923500060,Limited Deferred,8
8016300030,Minor Deferred,8
3629920830,Minor Deferred,9
4054510270,Limited Deferred,11
2864600105,No Deferred,8
8165500830,Minor Deferred,8
4395600060,No Deferred,9
4444800045,Limited Deferred,7
1115300270,Minor Deferred,9
5363200200,Minor Deferred,9
6067900640,Limited Deferred,8
4279200060,Minor Deferred,8
3425059222,Minor Deferred,10
5253300397,No Deferred,8
1769600204,Minor Deferred,8
1176001195,Limited Deferred,7
1239400570,No Deferred,8
6071600270,Limited Deferred,8
1311100520,Minor Deferred,7
1402200070,Limited Deferred,8
1419700270,No Deferred,7
5126900310,Limited Deferred,6
8816400885,Limited Deferred,7
5412100550,Minor Deferred,8
7203000465,Limited Deferred,7
1862900160,Limited Deferred,7
984220240,Minor Deferred,7
4458800060,Limited Deferred,10
1138000160,Limited Deferred,7
9406520550,Minor Deferred,7
7852160070,Minor Deferred,10
7214700160,Limited Deferred,8
2483700160,Minor Deferred,8
1972201820,No Deferred,7
9477000060,Limited Deferred,7
7932000041,Limited Deferred,10
1231000520,Minor Deferred,8
7522500070,Minor Deferred,7
4215250310,Minor Deferred,10
5560000070,Minor Deferred,6
1545804460,Minor Deferred,7
9510970310,Minor Deferred,9
98030160,Minor Deferred,10
7853300070,Minor Deferred,7
934300140,Limited Deferred,7
1245001820,Minor Deferred,7
1974200060,Minor Deferred,7
7300410060,Minor Deferred,8
1939110310,Minor Deferred,9
7888000390,Minor Deferred,7
1529300435,Minor Deferred,7
2960900045,Limited Deferred,7
3959400135,Minor Deferred,8
7972600765,Minor Deferred,7
7214810550,Limited Deferred,7
3271801090,Limited Deferred,10
8964800370,Limited Deferred,8
8019200030,Limited Deferred,6
2954400400,Minor Deferred,11
3013301525,No Deferred,7
3303100075,Limited Deferred,8
2004100075,Minor Deferred,7
4221270340,Minor Deferred,8
7177300575,Minor Deferred,7
1471630350,Minor Deferred,7
1250203335,Minor Deferred,8
8815400105,No Deferred,7
5315100737,Limited Deferred,9
3333002440,Minor Deferred,7
2130702205,Minor Deferred,7
2159900060,Limited Deferred,8
194000575,Minor Deferred,7
1531000140,Minor Deferred,10
2125049139,Limited Deferred,10
3623500135,Significant Deferred,7
7805460310,Minor Deferred,9
